2596.1653794819067	0.014340503509092163
2656.6378396257387	0.01336938507342554
2718.5188843169017	0.012816478558310026
2781.8413237043783	0.01241445118120186
2846.6387321837087	0.012097769619807065
2912.9454661985583	0.011829067595505519
2980.7966824569808	0.01159308037814927
3050.228356571947	0.011383035808834674
3121.2773021361163	0.011196182007593864
3193.9811902408646	0.011014673003906428
3268.3785694500207	0.010844986747932451
3344.5088862388006	0.010694631084434773
3422.4125059088765	0.010540220337912508
3502.1307339905666	0.010398365331805345
3583.7058381436023	0.010263884114836322
3667.181070567973	0.010127138324477352
3752.6006909368425	0.010008047493566721
3840.0099898635854	0.009877086483733468
3929.4553129154983	0.00976745911492848
4020.9840851868057	0.009643581891527673
4114.644836444099	0.009540350447639248
4210.4872268574345	0.009423767348808081
4308.562073330841	0.00932745491612169
4408.921376446084	0.009215909860275427
4511.618348034092	0.009125045685619919
4616.707439388561	0.00901891570025216
4724.244370136742	0.0089304166237266
4834.286157782731	0.008832035488625828
4946.891147938918	0.008744593764732403
5062.119045261593	0.008654918907315023
5180.030945107127	0.008567334918693234
5300.6893659255775	0.008487544819385788
5424.158282408755	0.008398644926001876
5550.503159410494	0.008325829749446168
5679.790986656941	0.008238764881292918
5812.0903142654415	0.008163845365403835
5947.471289090669	0.008088177641091805
6086.005691917468	0.00801008275299556
6227.766975519924	0.007946057740619237
6372.830303607048	0.007865163078445534
6521.27259067552	0.00779752658030252
6673.172542790822	0.00772972224261612
6828.610699318187	0.007657131622278613
6987.669475625684	0.007597637339949669
7150.4332067818905	0.007526268015542244
7316.988192271513	0.007461806829993205
7487.422741752459	0.007406331174043543
7661.827221878845	0.007335516999405614
7840.294104214538	0.007277450821155479
8022.918014262845	0.0072202926935346756
8209.795781638197	0.007155589882998158
8401.026491406468	0.007102523651854486
8596.711536621206	0.007045078478597163
8796.954672083588	0.006985085099593162
9001.86206935458	0.006935872382824062
9211.542373048474	0.00687942673050244
9426.106758437729	0.006822964431571796
9645.668990399578	0.006776640848645849
9870.34548373567	0.006722429976643783
10100.255364896706	0.006668478626608791
